id,collection,bookNumber,bookName,chapterId,hadithNumber,text,gradedBy,grade
adab1077,adab,43,Al-Adab Al-Mufrad,497,1077,"Abu'l-'Alaniyya said, ""I came to Abu Sa'id al-Khudri and greetedhim, but he did not give me permission. Then I greeted him again and hedid not give me permission. Then I greeted him a third time, raising myvoice and said, 'Peace be upon you, people of the house,' and he did notgive me permission. Then I went off to one side and sat down. A slave boycame out to me and said, 'Enter.' I entered and Abu Sa'id said to me, 'Ifyou had said it any more times, I would not have given you permission.'I asked him about vessels (i.e. those used for wine) and other things.He said, 'Haram.' I asked him about an old milk-skin made into a bucketfor fermentation purposes. 'Haram,' he said.""",Al-Albani,Sahih
adab1078,adab,43,Al-Adab Al-Mufrad,498,1078,"Abdullah ibn Busr, the Companion of the Prophet, may Allah blesshim and grant him peace, said that when the Prophet, may Allah bless himand grant him peace, came to a door when he wanted to ask permission toenter, he did not face it directly. He stood to the right or the left.If he was given permission, he went in. Otherwise he went away.",Al-Albani,Hasan Sahih
adab1079,adab,43,Al-Adab Al-Mufrad,499,1079,"Mu'awiya ibn Hudayj said, ""I came to 'Umar ibn al-Khattab, mayAllah be pleased with him, and asked him for permission to enter. Theytold me, 'Stay where you are until he comes to you.' I sat down near hisdoor."" He continued, ""'Umar came out to me, called for water and did wudu'.Then he wiped over his leather socks. I said, 'O Amir al'-Mu'minin, isthis on account of urine?' He replied, 'On account of urine or other things.'""",Al-Albani,Hasan
adab1080,adab,43,Al-Adab Al-Mufrad,500,1080,"Anas ibn Malik reported that people knocked on the door of theProphet, may Allah bless him and grant him peace, using their fingernails.",Al-Albani,Sahih
adab1081,adab,43,Al-Adab Al-Mufrad,501,1081,"Kalda ibn Hanbal reported that Safwan ibn Umayya sent him to theProphet, may Allah bless him and grant him peace, during the Conquest ofMakka with some milk, gazelle, and cucumber. (Abu 'Asim said that the meantvegetables.) The Prophet, may Allah bless him and grant him peace, wasat the top of the valley and I did not give the greeting nor ask for permission.He said, ""Go back and say, 'Peace be upon you. May I enter?' That was afterSafwan had become Muslim.""",Al-Albani,Sahih
adab1082,adab,43,Al-Adab Al-Mufrad,501,1082,"Abu Hurayra reported that the Messenger of Allah, may Allah blesshim and grant him peace, said, ""If someone looks inside, he should notbe given permission to enter.""",Al-Albani,Da'if
adab1083,adab,43,Al-Adab Al-Mufrad,502,1083,"Ata' reported that Abu Hurayra said, ""When someone says, ""CanI come in?"" and does not give the key.'"" 'Ata' said, ""Peace?"" and Abu Hurayrareplied, ""Yes.""",Al-Albani,Sahih
adab1084,adab,43,Al-Adab Al-Mufrad,502,1084,"Rib'i ibn Hirash reported that a man of the Banu 'Amir came tothe Prophet, may Allah bless him and grant him peace, and said, ""Can Icome in?"" The Prophet, may Allah bless him and grant him peace, told hisslavegirl, ""Go out and say to him,, 'Say, ""Peace be upon you. Can I comein?"" He is not good at asking permission to enter."" The man said, ""I heardthat before the slavegirl came out to me and I said, 'Peace be upon you.Can I come in?' Then the Prophet (ﷺ) said, 'And on you. Enter!'""",Al-Albani,Sahih
adab1085,adab,43,Al-Adab Al-Mufrad,503,1085,"Ibn 'Abbas said, ""'Umar asked permission to visit the Prophet,may Allah bless him and grant him peace, and said, 'Peace be upon the Messengerof Allah! Peace be upon you! Can I come in?'""",Al-Albani,Sahih
adab1086,adab,43,Al-Adab Al-Mufrad,504,1086,"Jabir said, ""I came to the Messenger of Allah, may Allah blesshim and grant him peace, about a debt my father owed. I knocked at thedoor and he asked. 'Who is it?' 'Me,' I replied. He said, 'Me? Me?' asif he disliked that.""",Al-Albani,Sahih
adab1087,adab,43,Al-Adab Al-Mufrad,504,1087,"Burayda said, ""The Messenger of Allah, may Allah bless him andgrant him peace, went out to the mosque while Musa was reciting. He said,'Who is it?' I said 'I am Burayda, may I be your ransom!' The Prophet (ﷺ) said,'This man has been given one of the flutes of the family of Da'ud.'""",Al-Albani,Sahih
adab1088,adab,43,Al-Adab Al-Mufrad,505,1088,"Abdu'r-Rahman ibn Ju'dan said, ""I was with 'Abdullah ibn 'Umarand he asked permission from the people of the house to enter. He was told,'Enter with peace,' and he refused to enter them.'""",Al-Albani,Sahih
adab1089,adab,43,Al-Adab Al-Mufrad,506,1089,"Abu Hurayra said, ""The Messenger of Allah, may Allah bless himand grant him peace, said, ""When the eye enters, permission to enter shouldnot be given.""",Al-Albani,Da'if
adab1090,adab,43,Al-Adab Al-Mufrad,506,1090,"Muslim ibn Nadhir said, ""A man asked permission to enter fromHudhayfa. He looked in and said, 'May I come in?' Hudhayfa replied, 'Asfor you eye, it has already entered. As for your bottom, it has not entered.'""",Al-Albani,Sahih
adab1091,adab,43,Al-Adab Al-Mufrad,506,1091,"Anas ibn Malik reported that a bedouin came to the house of theMessenger of Allah, may Allah bless him and grant him peace, and put hiseye to the crack of the door. Therefore the Prophet (ﷺ) took an arrow or asharp stick and aimed it at the bedouin as to gouge out his eye. The manleft and the Prophet (ﷺ) said, ""If you had stayed, I would have gouged outyour eye.""",Al-Albani,Sahih
adab1092,adab,43,Al-Adab Al-Mufrad,506,1092,"Umar ibn al-Khattab said, ""Anyone who fills his eye with thecontents of a house before he has been given permission has gone astray.""",,
adab1093,adab,43,Al-Adab Al-Mufrad,506,1093,"Thawban, the mawla of the Messenger of Allah, may Allah blesshim and grant him peace, related that the Prophet, may Allah bless himand grant him peace, said, ""It is not lawful for a Muslim man to look insidea house until he has been given permission. If he does so, he has entered.He should not act as the imam of a people and then single himself out forsupplication to the exclusion of others. He should not pray while he needsto urinate until he has relieved himself.""",,
adab1094,adab,43,Al-Adab Al-Mufrad,507,1094,"Abu Umama reported that the Prophet, may Allah bless him and granthim peace, said, Allah is responsible for three: if they live, they willhave enough, and if they die, they will enter the Garden. Allah Almightyis responsible for whoever enters his house , saying 'Peace'. Allah isresponsible for whoever goes out to the mosque. Allah is responsible forwhoever goes out in the Way of Allah.""",Al-Albani,Sahih
adab1095,adab,43,Al-Adab Al-Mufrad,507,1095,"Jabir said, ""When you come in to your family, greet them witha greeting from Allah which is blessed and good."" He added, ""I only thinkthat it is what is meant by His words, 'When you are greeted with agreeting, greet with one better than it or return it.' (Qur'an 4:86)""",Al-Albani,Sahih
adab1096,adab,43,Al-Adab Al-Mufrad,508,1096,"Jabir reported that the Prophet, may Allah bless him and granthim peace, said, ""When a man enters his house, he should Allah mentionAllah Almighty, both when he enters and he eats. If he does so, Shaytansays (i.e. to the shayatin), 'You cannot spend the night or eat.'When he enters and does not mention Allah when he enters, Shaytan says,'You have got your lodgings for the night and your supper.'""",Al-Albani,Sahih
adab1097,adab,43,Al-Adab Al-Mufrad,509,1097,"A'yan al-Khwarizmi said, ""We came to Anas ibn Malik while he wassitting his foyer with anyone else with him. My companion greeted him andsaid, 'May I come in?' Anas said, 'Come in. This is a place where no oneasks for permission.' He had food brought to us and we ate. Then a cupof sweet nabidh was brought and we drank and were full.""",Al-Albani,Da'if
adab1098,adab,43,Al-Adab Al-Mufrad,510,1098,"Mujahid said, ""Ibn 'Umar did not ask permission to enter shopsin the market.""",Al-Albani,Sahih
adab1099,adab,43,Al-Adab Al-Mufrad,510,1099,"'Ata' said, ""Ibn 'Umar used to ask permission to enter market-stalls.""",Al-Albani,Sahih
adab1100,adab,43,Al-Adab Al-Mufrad,511,1100,"Abu Abdul Malik, the mawla of Umm Miskin, the daughter of ('Umar) ibn'Asim ibn 'Umar ibn al-Khattab, said, ""My mistress sent me to Abu Hurayraand he came with me. When he was at the door, he asked in Persian, 'Canwe come in?' 'Come in!' she replied.' Then she said, 'Abu Hurayra, if visitorscome to me after 'Isha', should I enter into conversation with them?' Hereplied, 'Converse as long as you have not done the witr prayer. If youhave done the witr, there is no conversation after it.'""",,
adab1101,adab,44,Al-Adab Al-Mufrad,512,1101,"Abu 'Uthman an-Nahdi said, ""Abu Musa wrote to a Persian grandeeand greeted him in his letter. He was asked, 'Do you greet him when heis an unbeliever?' He replied, 'He wrote to me and greeted me, so I haveanswered him.'""",Al-Albani,Sahih
adab1102,adab,44,Al-Adab Al-Mufrad,513,1102,"Abu Basra al-Ghifari reported that the Prophet, may Allah blesshim and grant him peace, said, ""I will ride to the Jews tomorrow. Do notgive them the greeting first. If they greet you, then say, 'and on you.'""",Al-Albani,Sahih
adab1103,adab,44,Al-Adab Al-Mufrad,513,1103,"Abu Hurayra reported that the Prophet, may Allah bless him andgrant him peace, said, ""Do not give the People of the Book the greetingfirst. Force them to the narrowest part of the road.""",Al-Albani,Sahih
adab1104,adab,44,Al-Adab Al-Mufrad,514,1104,"Alqama said, ""'Abdullah used to greet the Persian grandees witha gesture.""",Al-Albani,Sahih
adab1105,adab,44,Al-Adab Al-Mufrad,514,1105,"Anas said, ""A Jew passed by the Prophet, may Allah bless him andgrant him peace, saying, 'Peace be upon you.' His Companions returned thesalam.' The Prophet (ﷺ) said, 'The Jew said, 'Poison (sam) be upon you.'He caught hold of the Jew who admitted it.' The Prophet (ﷺ) said, 'Answer himwith what he said.'""",Al-Albani,Sahih
adab1106,adab,44,Al-Adab Al-Mufrad,515,1106,"Abdullah ibn 'Umar said that the Messenger of Allah, may Allahbless him and grant him peace, said, ""When one of the Jews greets you andsays, 'Poison be upon you (as-samu 'alaykum),' say, 'And on you.'""",Al-Albani,Sahih
adab1107,adab,44,Al-Adab Al-Mufrad,515,1107,"Ibn 'Abbas said, ""Return the greeting to whomever it is, Jew,Christian, or Magian. That is because Allah says, 'When you are greetedwith a greeting, greet with one better than it or return it.' (Qur'an 4:86)""",Al-Albani,Hasan
adab1108,adab,44,Al-Adab Al-Mufrad,516,1108,"Usama ibn Zayd related that one day the Prophet, may Allah blesshim and grant him peace, was riding on a donkey on a straw saddle coveredby a blanket from Fadak. Usama ibn Zayd was riding behind him. He was onhis way to visit Sa'd ibn 'Ubada. He passed by a meeting which included'Abdullah ibn Ubayy ibn Salul - before the enemy of Allah had becomeMuslim. The gathering contained a mixture of Muslims, associaters and idolaters.He greeted them.",Al-Albani,Sahih
adab1109,adab,44,Al-Adab Al-Mufrad,517,1109,"Abdullah ibn 'Abbas related that Abu Sufyan ibn Harb sent himto Heraclius, the Byzantine Emperor, and he called for the letter of theMessenger of Allah which Dihya had brought to the governor of Busra, whoin turn passed it on to Heraclius. He read it out, saying, 'In the nameof Allah, the Merciful, the Compassionate, from Muhammad, the slave ofAllah and His Messenger, to Heraclius, ruler of the Byzantines. Peace beupon the one who follows guidance. I call you to Islam. If you become Muslim,you will be safe and Allah will double your reward. If you turn away, thenyou incur the wrong action of your subjects. ""O People of the Book!Come to a proposition which is the same for us and you (to Hiswords) Bear witness that we are Muslims.""(Qur'an 3:54)'""",Al-Albani,Sahih
adab1110,adab,44,Al-Adab Al-Mufrad,518,1110,"Jabir said, ""Some of the Jews greeted the Prophet, may Allah blesshim and grant him peace, by saying, 'Poison be upon you (as-Samu 'alaykum)'and the Prophet (ﷺ) replied, 'And on you.' 'A'isha, may Allah be pleased withher, said angrily, 'Didn't you hear what they said?' The Prophet (ﷺ) replied,'Yes, and I answered them. What I said about them will be accepted andwhat they said about me will not be accepted.'""",Al-Albani,Sahih
adab1111,adab,44,Al-Adab Al-Mufrad,519,1111,See 1103.,,
adab1112,adab,44,Al-Adab Al-Mufrad,520,1112,"Uqba ibn 'Amir al-Juhani passed by a man who looked like a Muslimwho greeted him. 'Uqba answered him, saying, ""And on you and the mercyof Allah and his blessings."" His slave said to him, ""He is a Christian.""'Uqba got up and followed him until he caught up to him. He said, ""Themercy of Allah and His blessings are for the believers, but may Allah makeyour life long and give you much wealth and many children.""",Al-Albani,Hasan
adab1113,adab,44,Al-Adab Al-Mufrad,520,1113,"Ibn 'Abbas said, ""If Pharaoh had said to me, 'May Allah blessyou,' I would have said, 'And you.' But Pharaoh is dead.""",Al-Albani,Sahih
adab1114,adab,44,Al-Adab Al-Mufrad,520,1114,"Abu Musa said, ""The Jews used to sneeze in the presence in theProphet, may Allah bless him and grant him peace, hoping that he wouldsay to them, 'May Allah have mercy on you,' but he used to say, 'May Allahguide you and out your affairs in order.'""",Al-Albani,Sahih
adab1115,adab,44,Al-Adab Al-Mufrad,521,1115,"Abdu'r-Rahman said, ""Ibn 'Umar passed by a Christian who greetedhim and Ibn 'Umar returned the greeting He was told that the man was aChristian. When he learned that, he went back to him and said, 'Give meback my greeting.'""",Al-Albani,Hasan
adab1116,adab,44,Al-Adab Al-Mufrad,522,1116,"A'isha reported that the Prophet, may Allah bless him and granthim peace, said to her, ""Jibril sends you the greeting."" She replied, ""Andpeace be upon him and the mercy of Allah.""",Al-Albani,Sahih
adab1117,adab,45,Al-Adab Al-Mufrad,523,1117,"Ibn 'Abbas said, ""I think that answering a letter is a duty, justlike returning the greeting.""",Al-Albani,Hasan
adab1118,adab,45,Al-Adab Al-Mufrad,524,1118,"A'isha bint Talha said, ""I spoke to 'A'isha when I was underher protection. people used to visit her from all places. Shaykhs usedvisit me because of my place with her. Young men used to treat me as asister and give me presents and write to me from their cities. I said to'A'isha, 'Aunt, this is a letter from so-and-so and his gift.' 'A'ishatold me, 'My girl, answer him and reward him. If you do not have anythingto give, I will give you something.' She told her to give it to her.""",Al-Albani,Hasan
adab1119,adab,45,Al-Adab Al-Mufrad,525,1119,"Abdullah ibn 'Umar wrote to 'Abdu'l-Malik ibn Marwan in orderto pledge him his allegiance. He wrote to him, ""In the Name of Allah, theAll-Merciful, Most Merciful. To 'Abdu'l-Malik, the Amir al-Mu'minin, from'Abdullah ibn 'Umar. Peace be upon you. I praise Allah to you. There isno god but Him. I offer you obedience according to the sunna of Allah andthe sunna of His Messenger as much as I can.""",Al-Albani,Sahih
adab1120,adab,45,Al-Adab Al-Mufrad,526,1120,"Zayd ibn Aslam said, ""My father sent me to Ibn 'Umar and I sawhim write, 'In the Name of Allah, the All-Merciful, Most Merciful. Followingon from that'""",Al-Albani,Sahih
adab1121,adab,45,Al-Adab Al-Mufrad,526,1121,"Hisham ibn 'Urwa said, ""I saw some of the letters of the Prophet,may Allah bless him and grant him peace. After the introduction he said,'Following on from that'""",Al-Albani,Sahih
adab1122,adab,45,Al-Adab Al-Mufrad,527,1122,"It is reported that Zayd ibn Thabit wrote this letter: ""In theName of Allah, the All-Merciful, Most Merciful. To the slave of Allah,Mu'awiya, the Amir al-Mu'minin, from Zayd ibn Thabit. Peace be upon you,Amir al-Mu'minin, and the mercy of Allah. I praise Allah to you. Thereis no god but Him. Following on from that'""",Al-Albani,Hasan
adab1123,adab,45,Al-Adab Al-Mufrad,527,1123,"Abu Mas'ud al-Jurayri related to him that a man asked al-Hasanabout reading, ""In the Name of Allah, the All-Merciful, Most Merciful.""He said, ""That should be put at the beginning of letters.""",,
adab1124,adab,45,Al-Adab Al-Mufrad,528,1124,"Nafi' said, ""Ibn 'Umar needed something from Mu'awiya and he wantedto write to him. People said, 'Begin with his name.' They kept on at himuntil he wrote, 'In the Name of Allah, the All-Merciful, Most Merciful,to Mu'awiya.'""",Al-Albani,Sahih
adab1125,adab,45,Al-Adab Al-Mufrad,528,1125,"Anas ibn Sirin said, ""I wrote for Ibn 'Umar and he said, 'Write:""In the Name of Allah, the All-Merciful, Most Merciful. Following on fromthat: To so-and-so.""'""",Al-Albani,Sahih
adab1126,adab,45,Al-Adab Al-Mufrad,528,1126,"Anas ibn Sirin said, ""A man wrote in the presence of Ibn 'Umar,'In the Name of Allah, the All-Merciful, Most Merciful, to so-and-so.'Ibn 'Umar forbade him and said, 'Say: 'In the Name of Allah. It is forHim.'""",Al-Albani,Sahih
adab1127,adab,45,Al-Adab Al-Mufrad,528,1127,See 1122.,Al-Albani,Hasan
adab1128,adab,45,Al-Adab Al-Mufrad,528,1128,"Abu Hurayra said, ""The Prophet, may Allah bless him and granthim peace, said, 'A man from the tribe of Israel - and he mentionedthe entire hadith - had his friend write to him, 'From so-and-so toso-and-so.'""",Al-Albani,Da'if
adab1129,adab,45,Al-Adab Al-Mufrad,529,1129,"Mahmud ibn Labid said, ""When Sa'd's eye was gravely wounded inthe Battle of the Ditch, they moved him to the house of a woman calledRufayda who used to treat the wounded. When the Prophet, may Allah blesshim and grant him peace, passed by him, he would inquire, 'How are youthis evening?' and in the morning, 'How are you this morning?' and he wouldtell him.""",Al-Albani,Sahih
adab1130,adab,45,Al-Adab Al-Mufrad,529,1130,"It is related from Ka'b ibn Malik, who was one of the three towhom Allah turned that Ibn 'Abbas informed him that 'Ali ibn Abi Talibemerged from the Messenger of Allah, may Allah bless him and grant himpeace, in his illness from which he died and the people said, ""O Abu'l-Hasan!How is the Messenger of Allah, may Allah bless him and grant him peace,this morning?"" He said, ""Praise be to Allah, he is well this morning.""'Abbas ibn 'Abdu'l-Muttalib took him by the hand and said to him, ""By Allah,in three days time you will be a subject. By Allah, I think that the Messengerof Allah, may Allah bless him and grant him peace, will die of this illness.I recognise death in the faces of the Banu Abdu'l-Muttalib when they aredying. Let us go to the Messenger of Allah, may Allah bless him and granthim peace, and ask him who will have this authority. If it is for us, thenwe will know that, and if it is for other than us, we will know it andhe can advise him to look after us."" 'Ali replied, ""By Allah, if we askhim for it and he refuses us, then the people would never give it to usafterwards. By Allah, I will not ask it from the Messenger of Allah.""",Al-Albani,Sahih
adab1131,adab,45,Al-Adab Al-Mufrad,530,1131,"Ibn Abi-Zinad related from his father that he tool this letterfrom Kharija ibn Zayd and from the great members of the family of Zayd:""In the Name of Allah, the All-Merciful, Most Merciful. To the slave ofProphet, Mu'awiya, the Amir al-Mu'minin, from Zayd ibn Thabit. Peace beupon you, Amir al-Mu'minin, and the mercy of Allah. I praise Allah to you.There is no god but Him. Following on from that, you asked me about theinheritance of the grandfather and brothers (and he mentioned the letter).We ask Allah for guidance, preservation and firmness in all our affairs.We seek refuge with Allah from being misguided or ignorant or taking onwhat we have no knowledge of. Peace be upon you, Amir al-Mu'minin, andthe mercy of Allah and His blessings and His forgiveness. Wuhayb has writtenit on Thursday, the 20th Ramadan, 42 (AH).""",Al-Albani,Hasan
adab1132,adab,45,Al-Adab Al-Mufrad,531,1132,"Anas ibn Malik reported that he heard 'Umar ibn al-Khattab beinggreeted by a man and he returned the greeting. Then 'Umar asked the man,""How are you?"" The man replied, ""I praise Allah to you."" 'Umar said, :Thisis what I wanted to hear from you.""",,
adab1133,adab,45,Al-Adab Al-Mufrad,532,1133,"Jabir ibn 'Abdullah reported that the Prophet, may Allah blesshim and grant him peace, was asked, ""How are you this morning?"" He replied,""Well. Away from people who do not attend funerals or visit sick people.""",Al-Albani,Hasan (li ghairih)
adab1134,adab,45,Al-Adab Al-Mufrad,532,1134,"Muhajir (who is as-Sa'igh) said, ""I was sitting with one of theCompanions of the Messenger of Allah, may Allah bless him and grant himpeace, called Dakhm, from al-Hadramaym. When someone asked him, 'How areyou this morning?' Dakhm replied, 'We do not associate anything with Allah.'""",,
adab1135,adab,45,Al-Adab Al-Mufrad,532,1135,"Sayf ibn Wahb reported that Abu't-Tufayl asked him, ""How old areyou?"" ""Thirty-three years old,"" he replied. He said, ""Shall I tell youa hadith which I heard from Hudhayfa ibn al-Yaman? A man from Muharib ibnKhasafa called 'Amr ibn Sulay', a Companion, was my age on that day andI was your age. Hudhayfa came to us in the mosque and sat at the edge ofthe people. 'Amr went over until he was standing in front of him and asked,'How are you this morning (or evening), slave of Allah?' Hudhayfa said,'I praise Allah.' 'Amr said, 'What are these hadiths which have come tous from you?' Hudhayfa said, 'What have you heard from me, 'Amr?' He said,'Hadiths which I have not heard from anywhere else.' Hudhayfa said, 'ByAllah, if I were to relate to you all that I have heard, you would be herewith me until the middle of the night. 'Amr ibn Sulay', if you see Qaystaking control of Syria, then beware and again beware. By Allah, Qays willnot leave a believing slave of Allah without causing him to be in a stateof fear or killing him. By Allah, a time will come to you in which theflood will not be stopped.' He said, 'Then what will help you against yourpeople, may Allah have mercy on you?' He said, 'That is my business.' Thenhe sat down.""",Al-Albani,Da'if
adab1136,adab,46,Al-Adab Al-Mufrad,533,1136,"Abdu'r-Rahman ibn Abi 'Amra al-Ansari related to him, ""Abu Sa'idal-Khudri was told of a funeral."" He continued, ""It seemed that he washanging back until people had taken their seats. Then he came. When thepeople saw him, they quickly made room for him. One of them stood up forhim to let him sit in his place. He said, 'Don't. I heard the Messengerof Allah, may Allah bless him and grant him peace, say, ""The best gatheringis the most expansive one."" 'Then he went to the side and sat in an expansivegathering.""",Al-Albani,Sahih
adab1137,adab,46,Al-Adab Al-Mufrad,534,1137,"Munqidh said, ""In most of the gatherings of 'Abdullah ibn 'Umar,he would face qibla. Once Yazid ibn 'Abdullah ibn Fusayt recited Sajdaafter sunrise. He prostrated and the people there prostrated with the exceptionof 'Abdullah ibn 'Umar. When the sun rose, 'Abdullah uncurled his legsand then prostrated. He said, 'Did you see the prostration of your companions?They prostrated at a time when the prayer should not be done.""",,
adab1138,adab,46,Al-Adab Al-Mufrad,535,1138,"Abu Hurayra reported that the Prophet, may Allah bless him andgrant him peace, said, ""When one of you gets up from his place and thenreturns to it, he is more entitled to.""",Al-Albani,Sahih
adab1139,adab,46,Al-Adab Al-Mufrad,536,1139,"Anas said, ""The Messenger of Allah, may Allah bless him and granthim peace, came to us when we were children. He greeted us and sent meto get something he needed. He sat in the road waiting for me until I cameback to him.""",Al-Albani,Sahih
adab1140,adab,46,Al-Adab Al-Mufrad,537,1140,"Ibn 'Umar reported that the Prophet, may Allah bless him and granthim peace, said, ""None of you should make a man rise from his seat andthen sit in it. Rather make room and spread out.""",Al-Albani,Sahih
adab1141,adab,46,Al-Adab Al-Mufrad,538,1141,"Jabir ibn Samura said, ""When we came to the Prophet, may Allahbless him and grant him peace, we would sit at the edge of the group.""",Al-Albani,Sahih
adab1142,adab,46,Al-Adab Al-Mufrad,539,1142,"Abdullah ibn 'Amr reported that the Prophet, may Allah blesshim and grant him peace, said, ""It is not lawful for a man to separatetwo people except with the permission of both of them.""",Al-Albani,Hasan
adab1143,adab,46,Al-Adab Al-Mufrad,540,1143,"Ibn 'Abbas said, ""When 'Umar, may Allah be pleased with him, wasattacked, I was one of those who carried him into his house. He said tome, 'Nephew, go see who wounded me and who was wounded with me.' I wentand returned to tell him, but the room was full at that time. I did notwant to step over people's necks because I was young, and so I sat down.'Umar's rule when he sent someone for a need was that he commanded himnot to tell about it. 'Umar had a cover over him. Ka'b came and said, 'ByAllah, if the Amir al-Mu'minin makes supplication, Allah will let him remainalive and restore him to this community until he does such-and-such andsuch-and-such for them' until Ka'b mentioned the hypocrites. He actuallynamed them and used their kunyas. I said, 'Shall I convey to him what youhave said?' Ka'b said, 'I only said it because I intended that it be done.'I plucked up courage and stood up, I stepped over people's necks untilI sat by 'Umar's head. I said, 'You sent me to find out such-and-such.Thirteen people were wounded with you. Kulayb ibn al-Jazzar was woundedwhile he was doing wudu' from the cistern. Ka'b swore such-and-such byAllah.' He said, 'Summon Ka'b.' He was summoned and 'Umar asked, 'Whatdid you say?' He replied, 'I said such-and-such.' He said, 'No, by Prophet,I will not make supplication. 'Umar will be wretched if Allah does notforgive him.'""",,
adab1144,adab,46,Al-Adab Al-Mufrad,540,1144,"Ash-Sha'bi said, ""A man came to 'Abdullah ibn 'Amr when therewere some people sitting with him. He stepped over them in order to reachhim. They stopped him and 'Abdullah said, 'Leave the man.' He approacheduntil he sat with him and then said, 'Tell me something which you heardfrom the Messenger of Allah, may Allah bless him and grant him peace.''Abdullah said, 'I heard the Messenger of Allah, may Allah bless him andgrant him peace, say, ""A Muslim is the one from whose tongue and hand theMuslims are safe. An emigrant (muhajir) is someone who abandons what Allahhas forbidden.""'""",Al-Albani,Sahih
adab1145,adab,46,Al-Adab Al-Mufrad,541,1145,"Ibn 'Abbas said, ""The most precious of people in my opinion ismy sitting companion.""",Al-Albani,Sahih
adab1146,adab,46,Al-Adab Al-Mufrad,541,1146,"Ibn 'Abbas said, ""The most precious of people in my opinion ismy sitting companion. This is so much the case that he can step over theshoulders of people until he sits with me.""",Al-Albani,Da'if
adab1147,adab,46,Al-Adab Al-Mufrad,542,1147,"Kathir ibn Murra related, ""I entered the mosque on Friday andfound 'Awf ibn Malik al-Ashja'i sitting in a circle of men. He stretchedout his feet in front of him. When he saw me, he pulled his feet back in.Then he said to me, 'Do you know why I put my foot out? So that a righteousman might come and sit down.'""",Al-Albani,Hasan
adab1148,adab,46,Al-Adab Al-Mufrad,543,1148,"Al-Harith ibn 'Amr as-Sahmi related, ""I came to the Prophet, mayAllah bless him and grant him peace, when he was at Mina or at 'Arafa.People crowded around him and some Bedouins arrived. When they saw hisface, they said, 'This is a blessed face.' I said, 'Messenger of Allah,pray for forgiveness for me.' He said, 'O Allah, forgive us!' I said, 'Askforgiveness for me.' He said, 'O Allah, forgive us!' I turned and said,Ask forgiveness for me.' He said, 'O Allah, forgive us!' He spat on hishand and wiped it on his sandal. He did not want it to get on anyone aroundhim.""",Al-Albani,Hasan
adab1149,adab,46,Al-Adab Al-Mufrad,544,1149,"Abu Hurayra reported that the Prophet, may Allah bless him andgrant him peace, forbade gatherings in the road. They said, ""Messengerof Allah, it is hard for us to sit in our houses."" He said, ""If you mustsit there, then fulfil the rights of the gathering."" They asked, 'Whatis their right, Messenger of Allah?"" He replied, ""Guiding anyone who asksfor directions, returning the greeting, lowering the eye, commanding thecorrect and forbidding the bad.""",Al-Albani,Sahih
adab1150,adab,46,Al-Adab Al-Mufrad,544,1150,"Abu Sa'id al-Khudri reported that the Prophet, may Allah blesshim and grant him peace, said, ""Beware of sitting in the road."" They said,""Messenger of Allah, we must meet where we can sit to talk."" The Messengerof Allah, may Allah bless him and grant him peace, said, ""If you must doit, then give the road its due. ""What is the due of the road, Messengerof Allah,"" they asked. He replied, ""Lowering the eye, avoiding doing anythingharmful, commanding the correct and forbidding the bad.""",Al-Albani,Sahih
adab1151,adab,46,Al-Adab Al-Mufrad,545,1151,"Abu Musa al-Ash'ari said, ""The Messenger of Allah, may Allah blesshim and grant him peace, went out one day to one of the walled gardensof Madina, and I went out after him. When he entered the garden, I satat the gate and said, I will be the doorkeeper of the Messenger of Allahtoday even if he has not commanded me to do it.' The Prophet (ﷺ) went and answereda call of nature and then sat on the edge of the well. He uncovered hislegs and dangled them in the well. Abu Bakr came and asked for permissionto enter.' I said, 'Stay where you are until I ask permission for you.'He waited and I went to the Prophet, may Allah bless him and grant himpeace, and said, 'Messenger of Allah, it is Abu Bakr asking permissionto come in.' He said, 'Let him in and give him the good news of the Garden.'He entered and sat at the right side of the Prophet, may Allah bless himand grant him peace. uncovered his legs and dangled them in the water.Then 'Umar came. I said, 'Stay where you are until I ask permission foryou.' The Prophet, may Allah bless him and grant him peace, said, 'Lethim in and give him the good news of the Garden.' 'Umar went in and satat the left side of the Prophet, may Allah bless him and grant him peace,uncovered his legs and dangled his feet in the well. The rim of the wellwas then full and there was no place left to sit. Then 'Uthman came. Isaid, 'Stay where you are until I ask permission for you.' The Prophet,may Allah bless him and grant him peace, said, 'Let him in and give himthe good news of the Garden as well as an affliction which will befallhim.' 'Uthman came in and could not find a place with them. He moved arounduntil he was facing them on the other side of the well, uncovered his legsand dangled them in the well. I began to wish that a brother of mine wouldcome and I asked Allah to make him come, but he did not come before theyhad got up.""",Al-Albani,Sahih
adab1152,adab,46,Al-Adab Al-Mufrad,545,1152,"Abu Hurayra said, ""The Prophet, may Allah bless him and granthim peace, went out in the heat of the day. He did not speak to me nordid I speak to him until he came to the market of Qaynuqa'. He sat in thecourtyard of Fatima's house and asked, 'Is the little one here? Is thelittle one here?' Fatima held her son back for a short time. I think thatshe was putting a necklace on him or washing him. Then he came runningand he hugged him and kissed him. He said, 'O Allah, love him and lovethose who love him.'""",Al-Albani,Sahih
